timeline,survival_probability
0.0,1.0
0.0027397260273972603,0.9918699186991876
0.021917808219178082,0.9837398373983747
0.030136986301369864,0.9756097560975612
0.0547945205479452,0.9512195121951226
0.10684931506849316,0.9430894308943092
0.1589041095890411,0.9349593495934965
0.1863013698630137,0.902439024390244
0.1917808219178082,0.8943089430894315
0.2410958904109589,0.886178861788618
0.2493150684931507,0.8780487804878054
0.2958904109589041,0.8699186991869919
0.29863013698630136,0.861788617886179
0.336986301369863,0.853658536585366
0.38082191780821917,0.845528455284553
0.3835616438356164,0.8373983739837403
0.3917808219178082,0.8292682926829269
0.3972602739726027,0.8211382113821144
0.44931506849315067,0.8048780487804881
0.4821917808219178,0.7886178861788621
0.5095890410958904,0.780487804878049
0.5232876712328767,0.7723577235772361
0.536986301369863,0.764227642276423
0.5780821917808219,0.7560975609756103
0.6164383561643836,0.7479674796747972
0.6657534246575343,0.7398373983739839
0.673972602739726,0.731707317073171
0.6821917808219178,0.7235772357723579
0.7013698630136986,0.7154471544715453
0.736986301369863,0.6910569105691061
0.7561643835616438,0.6829268292682928
0.7643835616438356,0.6747967479674802
0.7835616438356164,0.6585365853658541
0.7863013698630137,0.6504065040650406
0.7890410958904109,0.6422764227642279
0.7945205479452054,0.6341463414634149
0.8054794520547945,0.626016260162602
0.821917808219178,0.6178861788617889
0.8301369863013699,0.6097560975609757
0.8849315068493151,0.6016260162601631
0.9178082191780822,0.5934959349593497
0.9424657534246575,0.5853658536585369
0.9534246575342465,0.5772357723577238
0.9808219178082191,0.569105691056911
1.0164383561643835,0.560975609756098
1.0301369863013699,0.5528455284552849
1.0794520547945206,0.5447154471544716
1.0904109589041096,0.5284552845528456
1.095890410958904,0.5203252032520326
1.104109589041096,0.5121951219512196
1.1369863013698631,0.5040650406504068
1.1561643835616437,0.49593495934959375
1.16986301369863,0.4878048780487806
1.1917808219178083,0.4796747967479678
1.2547945205479452,0.47154471544715454
1.3342465753424657,0.4634146341463417
1.3534246575342466,0.4552845528455288
1.4986301369863013,0.44715447154471577
1.515068493150685,0.42276422764227667
1.6273972602739726,0.41463414634146356
1.632876712328767,0.40650406504065056
1.641095890410959,0.3983739837398375
1.652054794520548,0.3902439024390246
1.6712328767123288,0.38211382113821146
1.6767123287671233,0.36585365853658547
1.7315068493150685,0.35772357723577247
1.7397260273972603,0.3495934959349595
1.7808219178082192,0.34146341463414653
1.841095890410959,0.33333333333333354
1.8575342465753424,0.30894308943089444
1.8630136986301369,0.3008130081300814
1.9095890410958904,0.28455284552845533
1.9205479452054794,0.27642276422764245
1.9589041095890412,0.2682926829268294
1.9671232876712328,0.26016260162601634
2.0054794520547947,0.25203252032520335
2.0356164383561643,0.24390243902439038
2.0657534246575344,0.23577235772357735
2.084931506849315,0.2276422764227643
2.0931506849315067,0.21951219512195133
2.1671232876712327,0.21138211382113833
2.221917808219178,0.20325203252032525
2.232876712328767,0.1951219512195123
2.33972602739726,0.18699186991869926
2.356164383561644,0.1788617886178863
2.4136986301369863,0.17073170731707324
2.4465753424657533,0.16260162601626021
2.5013698630136987,0.1544715447154472
2.684931506849315,0.1463414634146342
2.7150684931506848,0.1382113821138212
2.756164383561644,0.13008130081300817
2.758904109589041,0.12195121951219517
2.8383561643835615,0.11382113821138214
2.852054794520548,0.10569105691056915
2.9123287671232876,0.09756097560975614
3.128767123287671,0.08943089430894315
3.1561643835616437,0.08130081300813014
3.2054794520547945,0.07317073170731712
3.282191780821918,0.06504065040650409
3.3232876712328765,0.048780487804878064
3.4575342465753423,0.04065040650406506
3.5753424657534247,0.03252032520325205
3.9095890410958902,0.024390243902439043
4.3561643835616435,0.016260162601626025
4.786301369863014,0.008130081300813012
5.134246575342465,0.0
