sample,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN,Category
TCGA-12-0821,1.0,0.42398022249690975,0.0,0.026815420774701625,1.0,0.0,0.11337929965912613,0.0,0.04617432735426009,0.09649385675756668,0.0018240942583818258,0.23476741646647742,1.0,0.4386790795714035,0.0,0.0,0.0,0.0,0.0,0.056625141562853906,0.0,0.0,0.1628075628075628,0.0,0.1919188218917137,1.0,0.13147802653399668,0.41324498195822246,0.017642538301803495,0.0717709397046937,0.0,0.5613020352718477,0.3194783585928773,0.12682306430808216,0.17020347448721973,0.31184489408276483,0.238209010897842,0.20551237641865075,0.3355053484725542,0.7317897811169477,0.3196004159906308,0.08886200500040325,0.43795028683629406,0.16553816449062667,Highly expressed
TCGA-19-4065,0.0,0.0,0.0,0.43211440432221243,0.0,0.0,0.09633560582584444,0.0,0.022911995515695067,0.0,0.0,0.0,0.46467315716272606,0.9251010012295803,0.7061298076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.5278154681139755,0.012406112406112405,0.0,0.02409517180745842,0.012642691807457366,0.1593594527363184,0.6438431744700572,0.0,0.0,0.1692867780903525,0.5625224773185791,0.3117524105220105,0.1097263072983452,0.13697340229539964,0.20793134200437796,0.32435952266873325,0.040752757517934675,0.2430689652117637,0.2159066334609938,0.17652403432075997,0.049033279809955345,0.21230404166490988,0.13043611715268177,Highly expressed
TCGA-08-0386,0.0,0.0,0.0,0.027883764231861053,0.0,0.0,0.05051131081499845,0.0,0.0960622197309417,0.0,0.0,0.0,0.2599443671766342,0.20268751097839452,0.0,0.023305280680662167,0.0,0.0,0.0,1.0,0.0,0.0,0.16925666925666924,0.0,0.006099347937577845,0.002945778382585597,0.12152777777777778,0.13502642816944924,0.0,0.0,0.0,0.8381095245430716,0.24931957032788823,0.1720534182099059,0.2585326910217394,0.5498314821463731,0.05877728078101737,0.005933899353088619,0.3135825607974692,0.5025241427099829,0.3427378691845677,0.04289202208389239,0.3993140814502184,0.01828187540943535,Highly expressed
TCGA-32-4213,0.009770067357941954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928587027735314,0.20653685674547984,0.29144563499033904,0.5234375,0.0,0.0,0.0,0.0,0.12457531143827859,0.0,0.0,0.02758352758352758,0.0,0.0018453732874203238,0.001248383303725637,0.0,0.26877282808999925,0.0,0.0,0.0,0.36078841271321604,0.2537189565966691,0.06878322229113476,0.10956371030473408,0.1767642255707022,0.11467333807105946,0.005029686118332258,0.24564401825115234,0.43418742602552746,0.2617421107736011,0.016895790716260108,0.29056377192576466,0.1718637567335209,Highly expressed
TCGA-19-0957,0.02585220216149347,0.0,0.0,0.10423979731998413,0.001707041197982083,0.0,0.5350557793616362,0.0,0.04491311659192825,0.031240635301168714,0.0,0.0,0.1518776077885953,0.11501844370279292,0.0,0.0,0.15377402719174874,0.0,0.0,0.21984711211778027,0.0,0.0,0.03649313649313649,0.0,1.0,0.16602917633541106,0.2981446932006634,0.06883462255718746,0.0057146127307509936,0.013947052425350173,0.0,0.2155045601209239,0.11882440493003629,0.09396367379087031,0.05692099840331891,0.08683012705435425,0.21839738374616935,0.0244071087116956,0.22894579890451905,0.3142051915255774,0.2815399887308497,0.07478022421162996,0.2292832175875537,0.0735227460347316,Highly expressed
TCGA-27-1837,0.0,0.0,0.0,0.0,0.0,0.0,0.03478462968701581,0.0,0.0,0.0,0.0,0.0,0.13421418636995827,0.3139645178289127,0.0,0.0,0.0,0.0,0.0,0.12146092865232162,0.0,0.0,0.1882154882154882,0.0,0.0017995823869880578,0.0024336583288782757,0.0,0.3887147854297474,0.0,0.010274849735727804,0.0,0.4714809569624342,0.21000356277450502,0.176956143721962,0.1518757591058586,0.23102581624025664,0.08660070294135616,0.27701170823166477,0.30674544182092045,0.43363864879885217,0.2533263811771466,0.043723467435057076,0.3275259701831986,0.017956009018299815,Highly expressed
TCGA-28-5216,0.0,0.0,0.0,0.0,0.002248298163195914,0.0,0.10388906104741245,0.0,0.029638452914798205,0.0,0.0,0.0,0.12030598052851182,0.08933778324257861,0.0,0.028761675760658467,0.0,0.0,0.0,0.5082106455266138,0.0,0.6824966078697422,0.22494172494172493,1.0,0.006451937870906294,0.02399637889049843,0.037468905472636815,0.06564558666122286,0.03772134926993574,0.0030701477196752227,0.0,0.5839472540202928,0.3238634335052956,0.14056857917987314,0.28929268392537905,0.5124332588225756,0.22956051694808974,0.0073234623388539095,0.49983156208152396,0.4971131062418759,0.6891238684588398,0.06549061874491344,0.39488741824811974,0.15433691024840687,Highly expressed
TCGA-06-5411,0.001758222490636613,0.0,0.0,0.010637648423430297,0.0,0.0,0.012860241710567091,0.0,0.0,0.0,0.0,0.0,0.09916550764951322,0.33149481819778676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05962185962185962,0.0,0.0026604513151146604,0.001349211472939968,0.023165422885572138,0.4278273727420191,0.0,0.0018993004853028734,0.27089194108886316,0.40092370419655077,0.2760082162250107,0.1901875097502787,0.22275065846036274,0.4239816541388216,0.548985622823406,0.271782563311548,0.3087571197044113,0.6312007757291646,0.6605870338199332,0.2276855171604748,0.2072831189792086,0.12162398914843893,Highly expressed
TCGA-26-5136,0.0,1.0,0.0,0.031638228381307046,0.0041357583495826074,0.0,0.07638673690734428,0.0,0.0,0.0,0.0,0.0,0.0737134909596662,0.24635517301949766,0.0,0.052853047257930275,0.0,0.0,0.0,0.0,0.0,0.0,0.20675990675990674,0.0,0.0059299216059784604,0.002673759940460603,0.20677860696517414,0.25992849497368214,0.06935201687404961,0.016930717110668347,0.0,0.322112079843607,0.22392851251528112,0.2336908752611172,0.2737284550404629,0.4301548511136077,0.16668971216705952,0.010770775296362537,0.43007767298526345,0.7132383204626471,0.3023215632102756,0.013099296864116606,0.20744435323706614,0.03647881532079409,Medium expressed
TCGA-06-2569,0.002459563317926564,0.0,0.0,0.007447880101340008,0.003892886634422555,0.0,0.0,0.0,1.0,1.0,0.028383807447709297,0.0,0.06940194714881781,0.061847883365536635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06951566951566952,0.0,0.0009295552787750018,0.0015726292867386292,0.14598880597014927,0.07427474261500944,0.006523978482316585,0.002654363900650951,0.0,0.4225469219146518,1.0,1.0,0.09447712106117882,0.17005825737482771,0.13853829358252487,0.0038030144873576364,0.2969951968257533,1.0,0.3116701839876017,1.0,0.22050666286150156,1.0,Medium expressed
