,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN
MAGEA9B,0.029291562023326063,0.04049862618187,0.052438882913589176,0.05037686635411019,0.08912261512387891,0.09882920596441767,0.0385921997638391,-0.01887345448073767,0.046601975794304966,0.04703440252321491,1.0,0.055924682028953725,0.48841101066082854,0.044411199232620595,0.08241538623572442,0.10533579227516378,0.0050855513925857675,-0.022251245584716497,-0.03807142892730279,0.00011787408347879194,-0.00481842270686331,-0.02842552677675873,0.04423002517054514,-0.02457873975398953,0.04071426464473371,0.06175712171401733,0.03497014253260832,0.043631735592704446,-0.019719853508278873,0.05391532804199505,0.05003014237486687,-0.04090325014869552,-0.0023048308012411887,0.016825143518456057,0.06252005431363034,0.016406013939412115,0.020706102432477447,0.01833378500404056,0.01770931508502556,-0.04849224252213419,-0.005687397771408575,-0.032344245829563356,-0.031558644237528924,-0.013298877317508007
MAGEA10,0.020373077122335097,0.8604725994678445,0.9629042371087312,0.9382991929562626,0.9945857896919054,0.6721009531506341,0.7934396076488599,-0.008573257030192155,0.30286035789804505,0.9028560821260799,0.055924682028953725,1.0,0.0482029596734698,0.8733960845560403,0.9938665145995442,0.5502152880706943,0.3842903010089948,-0.015304248530040547,-0.018686480510586027,0.28068369344994776,0.2933532826637605,-0.020270156476250828,0.20739069287867942,-0.014220306731601741,0.08364226471425713,0.9923453533377123,0.012864315793951614,0.8805106939076202,0.18822290866443867,0.9921428184952098,0.964044193574343,-0.047875236642680674,-0.089846818621099,-0.08663253660273831,-0.0412715567027814,-0.05544359878128977,-0.06805087406553266,-0.04505470344242229,0.05507716793039581,-0.09427832293533912,-0.07474558895963139,-0.05778951934218588,0.032702692827793214,-0.09299202986323822
MAGEA11,-0.01692250088373217,0.036878449364809815,0.14275748040852412,0.11336123631654563,0.07894377181362884,0.010308083315574661,0.09173775695013213,-0.0049392350828126015,0.10159626076934941,0.11559321508697203,0.48841101066082854,0.0482029596734698,1.0,0.13641986091374267,0.07420263098691396,0.5311436755490936,0.2142873626051681,-0.030493412775643935,-0.03758857335131743,0.14480579561254447,-0.013331435188063043,-0.01770582087440099,0.006497864865004885,0.07863634157078367,0.18124834644756113,0.05165732180899303,0.011205836563143202,0.1345942640592469,0.19293065399292827,0.07908881839091572,0.08527365103112107,0.057596683718337024,0.06208838157196637,0.025044685917131007,0.03412712222015265,0.03241844555957403,0.0175762681140273,0.012276846863600942,-0.012913966160215439,-0.014787205543408531,0.040229344642276926,-0.012533560367722053,0.013368271336613625,0.0059417934272729565
MAGEA12,0.01770883723908741,0.7443038068435498,0.9438254792303215,0.9863037154506644,0.882265547037669,0.5917709339857233,0.8412200659087579,-0.01695860557298464,0.2405893356565767,0.9760739636507988,0.044411199232620595,0.8733960845560403,0.13641986091374267,1.0,0.894786972577812,0.6089192865836761,0.3315401551013012,-0.01669009660629583,-0.030385131012195865,0.48711134862900135,0.2527506134515091,-0.010653301798975489,0.19473674348799797,0.19631807459728398,0.504992676459638,0.8729008635045868,0.012681671724168057,0.997517687237236,0.20467996816878647,0.8905419934130435,0.9437618100931863,0.07030023624974237,0.04802252371526936,0.015032870091775901,-0.05154700319846183,-0.014457889793859636,-0.05865635388006445,-0.03738174952716769,0.013629441130099658,-0.09814370019094847,-0.030984037567311624,-0.06587734870013762,0.16051923067152135,-0.0853545982417038
MAGEB1,0.018350028552228323,0.8475969930852929,0.9720972859346673,0.9531638886291349,0.9963093084695896,0.6549390053164146,0.8066389144495218,-0.01281391158638013,0.27692185551086523,0.9199633380585489,0.08241538623572442,0.9938665145995442,0.07420263098691396,0.894786972577812,1.0,0.5737731651368996,0.38114706904257006,-0.015107223423268326,-0.021070327371226473,0.3010970191264606,0.2932224410725274,-0.015050330162407482,0.20826068701149278,0.0015169334928089545,0.14219246934330593,0.995553925460639,-0.002436063027076791,0.9011008665891835,0.1976759738215746,0.9932493081264587,0.9732544419385692,-0.03508268613776238,-0.06683964133311479,-0.0663724239222781,-0.037689233721059014,-0.042004942596190246,-0.05394216608522285,-0.03697429060936685,0.04961564142018002,-0.08618340051350981,-0.0563946707369736,-0.0423651851989461,0.04724340319982979,-0.07917176284351765
MAGEB2,0.01177750700496457,0.4578167296802933,0.5819783832955137,0.6098983052017575,0.558079746237696,0.37038266858560714,0.5215661180670147,0.0394012981320277,0.3025362527168532,0.5933251952284683,0.10533579227516378,0.5502152880706943,0.5311436755490936,0.6089192865836761,0.5737731651368996,1.0,0.3838035732888487,-0.025264882697982653,-0.05076226415036517,0.3725410175024284,0.1452153823723107,0.0021180272517797145,0.1008684043912361,0.11114138645053388,0.3930325125144493,0.5706946733983764,0.02163069846984833,0.6118480780994046,0.3331069586382449,0.574161133017299,0.579699376365702,-0.0072262330464742995,-0.025482344886213558,-0.055430280442794286,-0.018846570268674007,-0.0015845292928285723,-0.06447206938444089,-0.05494031976463024,-0.007409234781554745,-0.0646556061529287,-0.06992108852398352,-0.07047144685726729,0.1707403551791057,-0.10679044377600717
MAGEB3,-0.006672692729943933,0.31776503789241983,0.3677920132043736,0.357563386431742,0.38231571222279176,0.3217751134193154,0.29707323147381665,-0.023590924142661486,0.15480981533619342,0.342776447442724,0.0050855513925857675,0.3842903010089948,0.2142873626051681,0.3315401551013012,0.38114706904257006,0.3838035732888487,1.0,0.18198952758951306,0.13895156420867402,0.09187865501370021,0.09055855310627607,0.09847801187732348,0.055419123742988075,-0.030722260498223453,0.013957332268272286,0.38074354961601337,-0.009351751069168189,0.3348577330690566,0.12933102969603585,0.3894132418702273,0.36523455246545117,-0.08973570901242395,-0.11854402342483346,-0.13774580085468144,-0.038718991779373976,-0.05516356909088937,-0.10114554289269032,-0.07009116848724051,-0.07538401549124765,-0.19195221069394977,-0.09721596334217622,-0.07432055607001986,-0.014958884329601428,-0.1585154626243946
MAGEB4,-0.014793587778651043,-0.02244444747159524,-0.016866938244321762,-0.017512400874343782,-0.01459870290138818,-0.07510930081715293,-0.021551678930358142,-0.02431370843529469,-0.0530793524147768,-0.018728933271995755,-0.022251245584716497,-0.015304248530040547,-0.030493412775643935,-0.01669009660629583,-0.015107223423268326,-0.025264882697982653,0.18198952758951306,1.0,-0.038520135078482724,-0.025469919189428772,-0.03318377747903713,0.05810878925519815,-0.03070311112837037,-0.031663536354481506,-0.008902235375454513,-0.013959672867395018,0.013777471066786907,-0.006253244771395381,0.007280750294096205,-0.018085529311726287,-0.0200966226665034,-0.04546436328113595,-0.061586320058776504,-0.025066478264832767,0.015265869111644795,0.05518888843751359,0.04228973217225539,0.027638518054901834,-0.048040218249986694,0.08085095978214367,0.018298768056186094,0.029834769491996573,0.04869157069511808,0.02168303656640196
MAGEB5,-0.029621807349571642,-0.038401993428823424,-0.023919995894937575,-0.028220888612849042,-0.022781967762945336,0.05420718370039315,-0.035891688961017736,-0.02185753057357465,-0.06064877996568399,-0.03204482415306852,-0.03807142892730279,-0.018686480510586027,-0.03758857335131743,-0.030385131012195865,-0.021070327371226473,-0.05076226415036517,0.13895156420867402,-0.038520135078482724,1.0,-0.02012191211655199,-0.015843653903846726,-0.06265463127542532,-0.03597038468417414,-0.034296828043644485,-0.04082879977197714,-0.023535231296215146,-0.014852193879912582,-0.025886682153846808,-0.05776976807941249,-0.021995292851108444,-0.018390560905889496,-0.013472980383949736,-0.05322019543293716,-0.0914361683870126,-0.04066183649597293,-0.046275655694393285,-0.050431220442616595,-0.08135468289217673,0.06896737343009203,-0.016635993303223715,-0.019633322981247963,-0.0889821223860523,-0.0900318351243767,-0.08617941837144387
MAGEB6,-0.006174445318139982,0.23321642816313667,0.3578905135882889,0.44046501440395996,0.28938993440388416,0.2211907182069917,0.36920602785368434,-0.021603525906879,0.0716035359991909,0.41495572291288707,0.00011787408347879194,0.28068369344994776,0.14480579561254447,0.48711134862900135,0.3010970191264606,0.3725410175024284,0.09187865501370021,-0.025469919189428772,-0.02012191211655199,1.0,0.09777338479680929,0.2220428000839989,0.06237200455515385,0.36914463944903625,0.5031283757955645,0.2894619048303462,0.03681319367127147,0.5070994480378735,0.07036579027038986,0.30489110412707343,0.360603540677442,0.1415039781522192,0.16153776335437098,0.05277886980050193,-0.06274175166692163,-0.009319052387407798,-0.044840318159995306,-0.024987446131263073,-0.018791325771611203,-0.08814643835337546,-0.019214160893350457,-0.04060515136669855,0.1300078470008619,-0.04541128991598672
