,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN
CSAG3,0.24010803820341833,0.3334043577670666,0.05373889600520006,0.4701834658228964,0.4503580224092349,0.09757764213705981,0.47035337242196107,0.1956256494100391,0.13941170439858017,0.4325007585845875,0.007317557537291133,0.1844122330297442,0.03173726973727268,0.47266291534126587,0.07761549146407444,-0.005963938996424571,0.005171938703213115,-0.01724652247715341,-0.029512088794453675,0.012300644300178042,-0.03224566313133523,0.01998914998712958,0.021202313959189336,-0.033572646363020105,-0.007138945521332109,0.06765491433526971,-0.00532481267104278,0.4774109628513323,0.5003473872595663,1.0,0.2861062500001964,-0.0936667689865948,-0.062572047405809,-0.13538685603377296,-0.026865077240051542,-0.04896730841478559,-0.11975231135330759,-0.17303245162442726,-0.03593179419924479,-0.0369001018125986,-0.06513729730010309,-0.09543114441267356,0.0213474306898471,-0.13101360047098098
CSAG4,0.2574501194458569,0.6862594244367628,0.28992387606195014,0.6032587258524325,0.46706086313681494,-0.07926646036236179,0.5977874474413923,-0.03233566837327552,0.01632911639390465,0.461031932727442,-0.004621639346250154,-0.0006007734607986916,-0.019185679725503117,0.6204006753390741,0.39809551985458547,-0.014517226495450328,-0.01629030434431874,-0.04324561540185493,-0.05076752269135657,-0.028144007221697413,-0.055541259414757606,-0.03488391567258129,0.005018181750317936,-0.03759076306529486,0.024449065741552475,0.023001089253697697,-0.026598933697185707,0.6309066594757349,0.4697506257929053,0.2861062500001964,1.0,0.01781721132957615,-0.02973498933946266,-0.014655786875296443,-0.03294799128441409,0.0066462805936302015,0.038670577012437445,0.0721667273636972,-0.10842779136194781,-0.07022880502339143,-0.04955155003770349,0.09276877521228455,-0.015582690043062961,0.011353396647814078
MAGED1,-0.005086035504187674,-0.04625149441854831,-0.025656872361644188,-0.036883517413595995,0.05680863115661889,0.06405993555092392,-0.01833912613673235,0.030738202242337264,0.012593666998790385,-0.0291378293804354,0.017426768669289442,0.16289744097055267,0.10984728572925491,-0.04294729037854559,0.05198318038495905,-0.0097553693117313,-0.04546216478493824,-0.022345046441920938,-0.09988904408081029,0.04577404952340755,-0.10065275278557982,0.0642013668501014,0.08791140236457574,0.1716475755706126,0.03737955256644395,0.14265116720915028,0.04053805891725452,-0.03970277335672129,-0.07481302267650607,-0.0936667689865948,0.01781721132957615,1.0,0.7309356019578457,0.38729637706231335,0.08460330302385743,0.21418324979215636,0.1352421369564129,0.11531827821235112,0.38530429621684076,0.3323338585640539,0.31509371507727907,0.406772061671212,0.44063467868762446,0.368972731159522
MAGED2,-0.04337928270139313,-0.06157714607960449,-0.01780726853616918,-0.10507643179836068,-0.013757124033194968,0.07869794042151239,-0.0843164687564085,-0.02689933495365163,0.07128119307006793,-0.10064657255106181,0.08396666348297371,0.14776916281387534,0.01142729664417063,-0.11454040517953437,0.06280211481551394,-0.005240370394495515,-0.03313723707621429,-0.006777386454661274,-0.009005429274457865,0.03440443593137978,-0.11128731000882437,0.12365433226682819,-0.029229667174237552,0.16974939249427956,0.029542726756848933,0.09707670228521793,0.08976631444565303,-0.1069798921397377,-0.12530398374785434,-0.062572047405809,-0.02973498933946266,0.7309356019578457,1.0,0.5519876484233313,0.06727089396611607,0.11360664791889805,0.1428526859881342,0.2858222158267713,0.3750735910782369,0.5011408642687853,0.6591471273243742,0.20952956282076196,0.31146500152658557,0.5699922069839874
TRO,-0.1324838401233282,-0.012184876243440224,0.10608675423577285,-0.10186970791716421,-0.07404595492008101,-0.08538632751253222,-0.07766535215983192,0.002955900506192418,-0.10089768116040244,-0.15213143976275537,0.1717432824354895,-0.01225317154938804,-0.05399657820700433,-0.10063048205924274,-0.03029766705615288,0.1265525722385902,0.05539450508159835,-0.03793391683799829,-0.17213209797496623,-0.008144662737390429,-0.05425160330441103,0.1351797611859914,0.042667152873335425,0.09543153616898409,0.02684288828005161,-0.04705571413135995,0.07394564280991904,-0.10260780588321132,-0.1511022178550494,-0.13538685603377296,-0.014655786875296443,0.38729637706231335,0.5519876484233313,1.0,0.04164441532666313,0.051976238651651546,0.416461261953505,0.48353964200467936,0.045679048651784224,0.35922445325849167,0.6118756537061123,0.49855109720079166,-0.018771301888753367,0.6685476487726032
MAGED4,-0.08444213713166068,-0.029562716845776965,0.04091475457237633,-0.052014286343348995,-0.05900011277359732,-0.09422346930894841,-0.05363630801281131,-0.10828507460392296,-0.020030419193709653,-0.04591038416968053,0.09668044031762547,0.014163664090199585,0.15581127112622947,-0.045859142283991926,-0.027291013120162855,0.034012225399006356,0.030863741839927985,-0.056575403204671595,-0.07663082123410712,-0.012781597937866804,0.23300743644747468,-0.07928207350571048,0.06880777489249273,0.20625254296464074,-0.003065311541617247,-0.042758503774938214,0.04298518993730241,-0.05063383305629883,-0.05258633948862613,-0.026865077240051542,-0.03294799128441409,0.08460330302385743,0.06727089396611607,0.04164441532666313,1.0,0.6713805695779227,-0.003271366496608915,0.021129874851784695,-0.07282610015561138,-0.004433161567358909,0.016858103016642763,0.08997555870640903,0.1379711437782268,0.048830052964323356
MAGED4B,-0.06842668162016227,-0.01966361714300522,-0.029673049906901675,-0.017291218430365452,-0.009715799431698481,-0.05878226989917209,-0.0037932651511799744,-0.08872001578089499,0.01086978421006091,-0.05150459268605006,0.07511592904444728,0.047093561602416296,0.07020324637836758,-0.012357075755546919,-0.05294916639907015,-0.030674137805335035,-0.046450460505752,-0.13148486706986548,-0.06375727456707089,-0.055703587188402126,0.15053183679430268,0.017684128868388792,-0.0015455488099349803,0.2780506095507737,0.015368206967977572,-0.05968411965002348,0.09599350340875139,-0.021611288868546494,-0.025768678162980712,-0.04896730841478559,0.0066462805936302015,0.21418324979215636,0.11360664791889805,0.051976238651651546,0.6713805695779227,1.0,0.16290277670222905,0.021233179725105626,0.03522807335106908,0.007683452503829364,0.012351068359892022,0.18330666080614175,0.14141565003645865,0.07804023799691409
MAGEE1,0.0351164263497571,0.049784238950550376,0.05131910549768672,-0.017097100742117722,-0.04624849684502926,-0.12091139556064975,0.0008565100015075847,0.009531993266274012,-0.03236629757887144,-0.055556621547632745,0.22799913073738737,-0.14046507494594654,-0.09306168155891659,-0.005907544473411888,0.011758083559471041,0.0560119378145135,-0.04341925811153473,0.06380532426314331,-0.1740499053268905,-0.007544460822822928,-0.0933982633894891,0.05966649082340374,-0.03744717924366185,0.05774743020078312,0.033264816420230506,0.03849955836783424,0.12867411934773967,-0.018213012978068575,-0.041619984715849934,-0.11975231135330759,0.038670577012437445,0.1352421369564129,0.1428526859881342,0.416461261953505,-0.003271366496608915,0.16290277670222905,1.0,0.6240203052444555,0.07549346121510461,0.2632604758090307,0.42614984547159157,0.6038688808994681,0.05009100573786332,0.45946751083408227
MAGEE2,-0.11903808734093729,-0.0219988027703698,0.09529555752493264,-0.1145303790559041,-0.13163513911332858,-0.08292941406853549,-0.11307757571122826,-0.029896882441601155,-0.07125237183530134,-0.13220406158816306,0.24131670996164625,-0.08454352004879002,-0.08503689167739169,-0.11148468563273303,0.0066199579640679185,0.08126290784425015,0.041623636748590605,-0.0031887131044255612,-0.14766866809900253,-0.0465421691244288,-0.061877331164927406,-0.03313952284839694,-0.011369962086707656,-0.03325649280679315,-0.05191506228995151,-0.08928882474398744,0.04440204096263198,-0.10983443078101912,-0.1401224020793334,-0.17303245162442726,0.0721667273636972,0.11531827821235112,0.2858222158267713,0.48353964200467936,0.021129874851784695,0.021233179725105626,0.6240203052444555,1.0,0.014740152452354337,0.24289968819355923,0.5536371105102587,0.49363265602766115,-0.029968028179793302,0.623459610113137
MAGEF1,0.04082134815615972,-0.05671082927710495,-0.028472555928831068,-0.0442824601314564,-0.01503999957228058,0.13896788897019677,-0.03724056298902323,-0.009978840088603736,0.029011855175901616,0.04134599760823872,0.08129128494928396,0.1089246928256066,0.0005263627521976366,-0.044515188250171686,-0.03384647781887645,-0.02081466564196468,-0.03718600403546449,0.04807775550385617,-0.018925786892560543,-0.024459690854669543,-0.018801032410215586,0.09330079928688713,-0.0677789023401253,0.061288725170392334,0.041336718111179276,0.11648479776746058,0.05862792919407585,-0.05124005057715029,-0.02107782995944292,-0.03593179419924479,-0.10842779136194781,0.38530429621684076,0.3750735910782369,0.045679048651784224,-0.07282610015561138,0.03522807335106908,0.07549346121510461,0.014740152452354337,1.0,0.38084750228275255,0.26799286916110243,0.04940726701340555,0.4981740130109976,0.13107992605429228
NSMCE3,0.06721225687335754,-0.0327547205126132,0.004582447364611186,-0.02335469375134597,0.01681253052793769,0.06089368735952043,0.002072253602075639,-0.01713473319707192,-0.10431541068275273,-0.036244717138166564,0.06886824028209552,0.0455732395985419,0.019629743350248762,-0.02149635584756847,-0.07346884520001916,0.1012566739603072,0.003437451818876388,-0.032564134594871216,0.012061788785693733,-0.015050662728958122,-0.021607027207435344,0.15129217702588368,-0.049773857957800524,-0.01922895664595776,0.09316312552328533,0.02437153441049167,0.15703772448115383,-0.019461067281495655,-0.005922027400276541,-0.0369001018125986,-0.07022880502339143,0.3323338585640539,0.5011408642687853,0.35922445325849167,-0.004433161567358909,0.007683452503829364,0.2632604758090307,0.24289968819355923,0.38084750228275255,1.0,0.6388701710629187,0.1727596303305675,0.2099081112063603,0.5429697661646845
MAGEH1,-0.04632232883798737,0.01516413738098645,0.09164091759173616,-0.07672444905186535,-0.06382087049346559,-0.0251739480017679,-0.0515183259538798,-0.08623807264305185,-0.13559157264999594,-0.08476073710366692,0.24729881921662525,-0.00925315216845932,-0.0815309509264409,-0.07284690515030798,-0.00436006908338763,0.0964668054491059,0.019723953511159246,0.019869560193274786,-0.035815581745626976,-0.025745902935409074,-0.042914439952532094,0.14911137037225192,-0.0649744867595604,0.09895020936648487,0.05300652731641408,0.0695135776310064,0.0901564348358681,-0.07525193154332997,-0.09240108483771713,-0.06513729730010309,-0.04955155003770349,0.31509371507727907,0.6591471273243742,0.6118756537061123,0.016858103016642763,0.012351068359892022,0.42614984547159157,0.5536371105102587,0.26799286916110243,0.6388701710629187,1.0,0.2606259773998323,0.04481447761330459,0.7559515773550917
MAGEL2,-0.13173292766277578,0.03304065341546132,0.09311384893720528,-0.04858141465366248,-0.05094079798413075,-0.076516948240639,-0.02021632085625375,-0.009176618059214511,-0.06433901310715841,-0.10148112945019819,0.22988605443242546,0.0017983759431055711,0.039317534728125755,-0.04888513891582394,0.04651231635550052,0.08917503018636869,0.020590428982299992,-0.022848702917762916,-0.19180870735030767,-0.010031017364526723,-0.10237776383701647,0.11426075916421073,0.0718333414398768,0.04036922610010346,-0.040373590735682585,-0.079550625452904,0.05032408303419902,-0.05286573339052754,-0.0895116956972867,-0.09543114441267356,0.09276877521228455,0.406772061671212,0.20952956282076196,0.49855109720079166,0.08997555870640903,0.18330666080614175,0.6038688808994681,0.49363265602766115,0.04940726701340555,0.1727596303305675,0.2606259773998323,1.0,0.17878532021409035,0.5128737263343222
TRIM28,0.07224183286787542,0.05501500039971242,0.014334041092137522,0.123869051081311,0.20144388462228613,0.12519595869988637,0.14820651845758137,0.03164932231400169,0.21716721900064728,0.14108384175966507,0.25275377526436,0.2618270756190162,0.20438701835190246,0.10347111239554783,0.07558545771906486,0.05052186836390419,0.04841777992009863,0.09529792700764282,-0.03490979026908584,0.05470633824881646,0.03971946303613302,0.19984627726796877,-0.017257213241938567,0.1929570614244168,-0.0013199399494714117,0.14614581362295842,0.07738919233338566,0.10192767240202372,0.08759133448484432,0.0213474306898471,-0.015582690043062961,0.44063467868762446,0.31146500152658557,-0.018771301888753367,0.1379711437782268,0.14141565003645865,0.05009100573786332,-0.029968028179793302,0.4981740130109976,0.2099081112063603,0.04481447761330459,0.17878532021409035,1.0,0.03427390698404667
NDN,-0.09561557633018612,-0.025082899388502427,0.03693070998345532,-0.12376054537921084,-0.10188402930505915,-0.04244408813220507,-0.1007943034611203,-0.0004485281380886411,-0.1583596172395583,-0.14692152812856338,0.2580633645293518,-0.03092288580010866,-0.07382572430579917,-0.1209609479537763,0.002103145860126243,0.028109568326859114,-0.037815072268295315,-0.05284742014356686,-0.11252295101754306,0.034055477074811935,-0.10652312091053029,0.07699686965929904,-0.08664103524506479,0.06213957528813086,0.04026835260067352,-0.03518126865819488,0.08861170463061759,-0.1210107341884374,-0.14326380606319367,-0.13101360047098098,0.011353396647814078,0.368972731159522,0.5699922069839874,0.6685476487726032,0.048830052964323356,0.07804023799691409,0.45946751083408227,0.623459610113137,0.13107992605429228,0.5429697661646845,0.7559515773550917,0.5128737263343222,0.03427390698404667,1.0
