timeline,survival_probability
0.0,1.0
0.0027397260273972603,0.967741935483871
0.0547945205479452,0.935483870967742
0.3835616438356164,0.9032258064516128
0.7561643835616438,0.8709677419354839
0.7835616438356164,0.8387096774193549
0.7863013698630137,0.8064516129032256
0.8301369863013699,0.7741935483870969
0.9424657534246575,0.7419354838709677
1.0164383561643835,0.7096774193548389
1.0767123287671232,0.6774193548387096
1.104109589041096,0.6451612903225805
1.178082191780822,0.6129032258064515
1.3342465753424657,0.5806451612903225
1.641095890410959,0.5483870967741936
1.9095890410958904,0.48387096774193544
1.9205479452054794,0.45161290322580633
1.9589041095890412,0.41935483870967744
2.0054794520547947,0.3870967741935484
2.756164383561644,0.3548387096774194
2.758904109589041,0.32258064516129037
3.4575342465753423,0.2903225806451613
5.134246575342465,0.2580645161290322
6.134246575342465,0.2580645161290322
