timeline,survival_probability
0.0,1.0
0.030136986301369864,0.9843750000000002
0.0547945205479452,0.9531250000000004
0.1863013698630137,0.9375000000000001
0.29863013698630136,0.9218750000000006
0.3917808219178082,0.9062500000000001
0.3972602739726027,0.8906250000000004
0.44931506849315067,0.8750000000000007
0.5205479452054794,0.8593750000000006
0.536986301369863,0.8437500000000004
0.5780821917808219,0.8281250000000004
0.6602739726027397,0.8125000000000004
0.6821917808219178,0.7968750000000002
0.7013698630136986,0.7812500000000002
0.736986301369863,0.7656250000000001
0.7835616438356164,0.7500000000000004
0.7863013698630137,0.7343750000000001
0.7890410958904109,0.7187500000000003
0.7945205479452054,0.7031250000000001
0.8054794520547945,0.6875000000000001
0.9178082191780822,0.6718750000000002
1.0164383561643835,0.6562500000000003
1.0904109589041096,0.6406250000000003
1.1917808219178083,0.6250000000000002
1.3342465753424657,0.6093750000000001
1.3534246575342466,0.5937500000000001
1.6273972602739726,0.5781250000000001
1.652054794520548,0.5625000000000001
1.6712328767123288,0.5468750000000001
1.7397260273972603,0.5312500000000003
1.7808219178082192,0.5156250000000002
1.8575342465753424,0.5000000000000002
1.8630136986301369,0.48437500000000017
1.9205479452054794,0.4687500000000002
2.0054794520547947,0.4531250000000002
2.1671232876712327,0.4375000000000001
2.221917808219178,0.42187500000000017
2.33972602739726,0.40625000000000017
2.4136986301369863,0.39062500000000006
2.4465753424657533,0.37500000000000017
2.852054794520548,0.3593750000000001
3.1561643835616437,0.3437500000000002
3.4575342465753423,0.3281250000000001
5.134246575342465,0.31250000000000006
6.134246575342465,0.31250000000000006
