timeline,survival_probability
0.0,1.0
0.0027397260273972603,0.9838709677419355
0.021917808219178082,0.9677419354838706
0.10684931506849316,0.9516129032258066
0.1863013698630137,0.9193548387096774
0.2958904109589041,0.9032258064516132
0.29863013698630136,0.8870967741935485
0.3232876712328767,0.8709677419354839
0.38082191780821917,0.8548387096774194
0.3835616438356164,0.8387096774193549
0.4821917808219178,0.8225806451612901
0.5095890410958904,0.8064516129032256
0.5232876712328767,0.790322580645161
0.5780821917808219,0.7741935483870969
0.6164383561643836,0.758064516129032
0.6602739726027397,0.7419354838709677
0.6657534246575343,0.725806451612903
0.673972602739726,0.7096774193548385
0.7643835616438356,0.6935483870967741
0.7835616438356164,0.6774193548387096
0.8356164383561644,0.6612903225806451
0.9178082191780822,0.6451612903225805
0.9534246575342465,0.629032258064516
0.9808219178082191,0.6129032258064515
1.104109589041096,0.596774193548387
1.1369863013698631,0.5806451612903225
1.178082191780822,0.5645161290322579
1.3342465753424657,0.5483870967741936
1.4986301369863013,0.532258064516129
1.652054794520548,0.5161290322580645
1.6767123287671233,0.49999999999999994
1.7808219178082192,0.48387096774193544
1.8630136986301369,0.46774193548387094
1.9095890410958904,0.4354838709677419
2.0657534246575344,0.41935483870967744
2.0931506849315067,0.40322580645161277
2.221917808219178,0.3870967741935484
2.5013698630136987,0.3709677419354838
2.684931506849315,0.3548387096774194
2.758904109589041,0.3387096774193548
2.9123287671232876,0.32258064516129026
3.2054794520547945,0.3064516129032257
3.3232876712328765,0.27419354838709675
3.5753424657534247,0.2580645161290322
3.9095890410958902,0.24193548387096772
6.134246575342465,0.24193548387096772
