timeline,survival_probability
0.0,1.0
0.0027397260273972603,0.9932885906040264
0.030136986301369864,0.9865771812080534
0.0547945205479452,0.9664429530201343
0.10684931506849316,0.9597315436241607
0.1589041095890411,0.953020134228188
0.1863013698630137,0.9261744966442956
0.1917808219178082,0.9194630872483223
0.2410958904109589,0.9127516778523492
0.2493150684931507,0.906040268456376
0.2958904109589041,0.8993288590604024
0.29863013698630136,0.8926174496644295
0.3232876712328767,0.8859060402684561
0.336986301369863,0.8791946308724828
0.3835616438356164,0.8724832214765098
0.3972602739726027,0.8657718120805368
0.4821917808219178,0.8456375838926173
0.5095890410958904,0.8389261744966445
0.5205479452054794,0.8322147651006713
0.5232876712328767,0.8255033557046976
0.536986301369863,0.818791946308725
0.6164383561643836,0.8120805369127518
0.6602739726027397,0.8053691275167784
0.6821917808219178,0.7986577181208055
0.7013698630136986,0.7852348993288591
0.736986301369863,0.7718120805369127
0.7643835616438356,0.7651006711409397
0.7835616438356164,0.751677852348993
0.7890410958904109,0.74496644295302
0.7945205479452054,0.7382550335570472
0.8054794520547945,0.7315436241610737
0.8301369863013699,0.7248322147651008
0.8356164383561644,0.7181208053691271
0.8849315068493151,0.7114093959731541
0.9424657534246575,0.704697986577181
0.9808219178082191,0.6979865771812079
1.0164383561643835,0.6912751677852349
1.0301369863013699,0.6845637583892614
1.0794520547945206,0.6778523489932887
1.0904109589041096,0.6644295302013422
1.095890410958904,0.6577181208053694
1.1369863013698631,0.6510067114093959
1.1561643835616437,0.6442953020134227
1.16986301369863,0.6375838926174496
1.178082191780822,0.6308724832214765
1.1917808219178083,0.6241610738255036
1.2465753424657535,0.6174496644295303
1.2547945205479452,0.6107382550335568
1.3342465753424657,0.6040268456375838
1.3534246575342466,0.5973154362416105
1.4986301369863013,0.5906040268456377
1.515068493150685,0.5704697986577182
1.6273972602739726,0.5637583892617448
1.652054794520548,0.557046979865772
1.6712328767123288,0.5503355704697988
1.6767123287671233,0.5369127516778521
1.7397260273972603,0.5302013422818792
1.7808219178082192,0.523489932885906
1.841095890410959,0.516778523489933
1.8575342465753424,0.4966442953020136
1.8630136986301369,0.48993288590604017
1.9095890410958904,0.4832214765100671
1.9205479452054794,0.47651006711409394
1.9589041095890412,0.46979865771812096
1.9671232876712328,0.46308724832214776
1.9808219178082191,0.4563758389261746
2.0054794520547947,0.4496644295302012
2.0356164383561643,0.442953020134228
2.0657534246575344,0.43624161073825485
2.084931506849315,0.4295302013422817
2.0931506849315067,0.42281879194630867
2.1671232876712327,0.4161073825503356
2.221917808219178,0.40939597315436244
2.232876712328767,0.4026845637583891
2.33972602739726,0.3959731543624162
2.356164383561644,0.38926174496644284
2.4136986301369863,0.3825503355704698
2.4465753424657533,0.37583892617449677
2.5013698630136987,0.36912751677852357
2.684931506849315,0.36241610738255037
2.7150684931506848,0.3557046979865772
2.758904109589041,0.3489932885906041
2.8383561643835615,0.3422818791946308
2.852054794520548,0.3355704697986577
3.128767123287671,0.3288590604026845
3.1561643835616437,0.32214765100671144
3.2054794520547945,0.3154362416107382
3.282191780821918,0.3087248322147651
3.3232876712328765,0.3020134228187919
3.4575342465753423,0.29530201342281875
3.5753424657534247,0.2885906040268456
3.9095890410958902,0.2818791946308725
4.3561643835616435,0.2751677852348994
4.786301369863014,0.2684563758389261
5.134246575342465,0.261744966442953
6.134246575342465,0.261744966442953
