,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN
MAGEA9B,-0.05938799782107595,0.45735314561088997,-0.06564819710784743,-0.06675388719837848,-0.03804877160010007,-0.09056712146546958,-0.06649884725767397,-0.07999846718155003,-0.08174953710050092,-0.03804877160010006,1.0,-0.1522944943270961,-0.1098955948294468,0.07487729225608011,-0.03804877160010008,-0.1101258804216903,-0.03804877160010007,-0.12278501807865144,-0.06613875753281524,,-0.08591221126338616,,-0.08953859698668551,-0.038048771600100055,0.02703691379847753,-0.05418820882008716,0.003220044759732821,0.049073221153878126,-0.038048771600100055,-0.009611332387352706,-0.03804877160010005,0.19912756679471397,0.09926353017196028,0.14473958771734108,-0.011178409316465052,-0.0018039106134296614,0.034779710512684296,0.21316268989339202,0.03632411434848766,0.1363765802848821,0.1585559161857915,0.2602291261326115,-0.14944681640372848,0.09201963247808688
MAGEA10,-0.022572771325827166,-0.07779475356452535,0.08703552934479647,-0.032275090804826434,0.008952090140794807,0.28755035875031476,-0.13596395408261092,-0.046871628916610654,0.01970135719656459,-0.07779475356452534,-0.1522944943270961,1.0,-0.01635984301610984,-0.058750416658816085,0.03573567782861258,0.024971014219106424,-0.07779475356452535,-0.024934924673831734,-0.08238907725677032,,0.06001610257017835,,-0.20710566864079574,-0.07779475356452534,0.16748477585567575,-0.03299517329795433,-0.12724872685948943,0.03363815758407581,-0.07779475356452531,-0.12409025445183412,0.22641883196427023,0.06006729602753173,0.09613746227313832,0.00937650539778286,0.040178892088085755,0.01046980552818022,-0.03286172193307268,0.048319804712022345,0.16590212443873703,0.0301115480445335,0.027461208244647605,0.019853759357210583,0.30316537645236635,0.08679503781623066
MAGEA11,-0.06935604679656249,-0.04443511282530131,-0.07666699666217736,-0.07795827261817789,-0.0444351128253013,-0.08608831265934506,0.007059720714618741,-0.09342590484718807,0.07433376222827068,-0.0444351128253013,-0.1098955948294468,-0.01635984301610984,1.0,-0.0904502061346253,-0.04443511282530132,0.11111340565008726,-0.044435112825301305,0.18644128836390747,0.0866760915760311,,0.04722976286180237,,-0.14591210100596005,-0.0444351128253013,0.16268756179990967,0.05995195940884183,0.27255091874241805,0.011680823380787663,-0.04443511282530132,-0.058269893414391066,-0.0444351128253013,0.12347431396521007,0.08835427994965593,0.04555638293553322,-0.05531637333839689,-0.02343333018137006,0.15674066924301136,0.04465163316947097,0.05100311350130366,0.07337755755922945,0.15778011209591278,0.044255512851978186,0.0751173464394597,0.13629572688963604
MAGEA12,-0.06356685348020205,0.08081582633074118,0.03838621624987101,-0.07145104604397631,-0.04072608570997983,-0.07856968959047489,-0.07117806013542272,-0.08562758517792057,-0.027863963266964744,-0.04072608570997983,0.07487729225608011,-0.058750416658816085,-0.0904502061346253,1.0,-0.04072608570997981,-0.02459803439814474,0.8361574472330234,-0.03314874271908177,-0.031138492518324245,,-0.09195745177322243,,0.28624655841819646,-0.04072608570997982,-0.01620114481971862,-0.05800117964574052,-0.03213339881238007,0.28107003118847196,0.095133590838156,0.00856924120844403,-0.04072608570997983,0.16380520971529502,0.061070553268001024,0.1174209949567223,-0.07577521619426923,0.0036662010259542422,0.19108086070502553,0.12529906930283427,0.03604172676665664,0.11440410496741074,0.07768632410894247,0.20299286750246653,0.19821192539820995,0.08778043866323001
MAGEB1,-0.024012904136364477,-0.015384615384615384,-0.026544149015181262,-0.026991223022094966,-0.015384615384615394,-0.056616873461670505,-0.02688810033953655,-0.03234652781651661,-0.07164987493295559,-0.01538461538461538,-0.03804877160010008,0.03573567782861258,-0.04443511282530132,-0.04072608570997981,1.0,0.1393873352930534,-0.015384615384615387,-0.04964681377855919,-0.026742501896066997,,0.4277451352336239,,-0.07153968688995356,-0.01538461538461538,-0.043765178713441294,0.6738965974052323,0.027133555598762824,0.024302611880189784,-0.01538461538461539,-0.024539968959951464,-0.015384615384615372,0.20689129446770146,0.10085159081106655,0.019759502820571373,-0.07094090452217307,0.07155461153420374,-0.02707215619179271,-0.033092327465705854,-0.03380515021322017,0.053503148772013814,0.08441623147861128,0.10191344323277401,0.06256620256351113,0.06432137673494964
MAGEB2,0.07116500448719484,-0.06901045673874924,0.3997029602905663,0.28680389178955207,-0.06901045673874921,0.020312579137394617,-0.033951376536676944,-0.03625760210808014,0.2462705463685168,-0.06901045673874921,-0.1101258804216903,0.024971014219106424,0.11111340565008726,-0.02459803439814474,0.1393873352930534,1.0,-0.06901045673874923,0.18628013517834333,-0.11995829756198925,,0.05817051905494669,,-0.20576750095301075,-0.06901045673874923,-0.03447883359609931,0.04452445927116839,0.13520173016861214,0.09249767519154338,-0.0690104567387492,-0.061242020520558306,-0.0690104567387492,0.21103648895109273,0.24302733877283983,0.04477954842969178,-0.12974653468252403,-0.07949949935896708,0.06614459397520042,0.0933836888057143,0.253498562878409,0.19073527434075893,0.23386434130376055,0.09199471320975708,0.1963202522233693,0.27940931508931394
MAGEB3,-0.024012904136364466,-0.015384615384615384,-0.02654414901518126,-0.02699122302209497,-0.015384615384615385,-0.05661687346167049,-0.026888100339536578,-0.0323465278165166,-0.16880074434863707,-0.015384615384615387,-0.03804877160010007,-0.07779475356452535,-0.044435112825301305,0.8361574472330234,-0.015384615384615387,-0.06901045673874923,1.0,-0.04964681377855919,-0.026742501896067,,-0.03473768722471823,,0.4826418103352453,-0.015384615384615387,-0.043765178713441336,-0.021910424857870352,-0.08483932973830541,-0.050978756162497044,-0.015384615384615389,-0.024539968959951454,-0.015384615384615384,-0.09894095717261894,-0.17915332399737652,-0.07529634178983467,-0.07094090452217308,-0.10639550767382731,0.015439038453028457,-0.11046803172010758,-0.15875699040102498,-0.15789797738292324,-0.17932505653975042,0.02127255196561885,0.06188764495541673,-0.13054669352839549
MAGEB4,-0.07749067169613122,-0.04964681377855919,0.2045209347481092,-0.08710183449717797,0.21498768883020494,0.15383558143063839,-0.08676905317705205,-0.104383632787823,-0.05666184133036592,-0.049646813778559194,-0.12278501807865144,-0.024934924673831734,0.18644128836390747,-0.03314874271908177,-0.04964681377855919,0.18628013517834333,-0.04964681377855919,1.0,-0.08629920075444224,,-0.1121000067683223,,-0.06204679861834206,-0.049646813778559194,-0.14123210904215303,-0.0707058808773072,0.22799012622418352,0.0625373775342998,-0.049646813778559194,-0.07919153249061166,-0.04964681377855914,0.08771985801928069,0.15464036801018963,0.025327413103090557,-0.004014628564061924,-0.1349831529371639,0.09443245478391141,0.2336253789302048,0.1304124663844464,0.11852116967517735,0.19022281971257643,0.04805146486328767,0.05951092348337228,0.2744249479359734
MAGEB5,-0.04174073373579212,-0.026742501896067004,-0.04614070209891806,-0.046917834134960215,-0.026742501896066993,-0.09841499498337704,-0.046738579830260245,-0.05622676029518462,0.10419614409347577,-0.026742501896067,-0.06613875753281524,-0.08238907725677032,0.0866760915760311,-0.031138492518324245,-0.026742501896066997,-0.11995829756198925,-0.026742501896067,-0.08629920075444224,1.0,,-0.06038322332068059,,-0.15171864967596077,-0.026742501896066993,0.21967556832029445,-0.03808607258984003,0.460649698303182,-0.06616005930012965,-0.026742501896066997,-0.04265691081866028,-0.02674250189606699,-0.008228596608054053,0.1781745619704362,0.06808347584438572,0.01825695404632081,-0.13202186711816835,0.02569199300035034,0.004075225166479208,0.04106279979733908,0.10805662249166834,0.08850782411899882,-0.04607526422925333,0.04476794320795375,0.15736464723967553
MAGEB6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
